synthetic_transaction_id,synthetic_user_id,synthetic_account_id,timestamp,amount,currency,synthetic_merchant_id,merchant_category,transaction_channel,transaction_state,scenario_label,scenario_id,is_synthetic_scenario,label_source,label_definition,dataset_type,synthetic,source_system,dataset_version,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,dataset_split,scenario_injection_reason,generator_rule
syn-transaction-006438,syn-user-0087,syn-account-0087,2024-02-24T07:19:26Z,1366.94,INR,syn-merchant-0054,healthcare,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-006438,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,5,12,1594.90,412664,0.583333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006439,syn-user-0393,syn-account-0393,2024-02-24T07:21:40Z,931.17,INR,syn-merchant-0078,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-006439,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,5,14,1178.83,1564,0.285714,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006440,syn-user-0222,syn-account-0222,2024-02-24T07:28:27Z,1039.17,INR,syn-merchant-0072,travel,CARD_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-006440,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,7,5,13,1269.28,637,0.153846,train,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-006441,syn-user-0138,syn-account-0138,2024-02-24T07:34:11Z,335.57,INR,syn-merchant-0089,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006441,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,5,12,546.08,444278,0.166667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006442,syn-user-0070,syn-account-0070,2024-02-24T07:36:01Z,3326.96,INR,syn-merchant-0060,travel,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006442,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,5,12,2365.50,743723,0.083333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006443,syn-user-0108,syn-account-0108,2024-02-24T07:38:56Z,1085.03,INR,syn-merchant-0093,shopping,QR_SIMULATED,COMPLETED,synthetic_behavior_deviation,syn-scenario-006443,True,generator_rule,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",synthetic_research,True,SpendShield synthetic generator,v2,7,5,14,1316.23,3552,0.214286,train,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",Select a varied subset of user-relative behavior changes without exposing the scenario label as a feature.
syn-transaction-006444,syn-user-0259,syn-account-0259,2024-02-24T07:49:22Z,863.18,INR,syn-merchant-0054,healthcare,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006444,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,5,12,1013.34,439013,0.5,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006445,syn-user-0067,syn-account-0067,2024-02-24T07:54:37Z,387.90,INR,syn-merchant-0010,subscriptions,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006445,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,5,13,302.86,2268,0.307692,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006446,syn-user-0211,syn-account-0211,2024-02-24T08:00:35Z,426.94,INR,syn-merchant-0026,education,CARD_SIMULATED,COMPLETED,normal,syn-scenario-006446,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,5,12,787.94,406824,0.916667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006447,syn-user-0092,syn-account-0092,2024-02-24T08:09:25Z,367.68,INR,syn-merchant-0010,subscriptions,QR_SIMULATED,COMPLETED,normal,syn-scenario-006447,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,5,12,263.01,419930,0.666667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006448,syn-user-0085,syn-account-0085,2024-02-24T08:14:35Z,250.68,INR,syn-merchant-0040,food,QR_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-006448,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,8,5,12,459.62,345336,0.0,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-006449,syn-user-0092,syn-account-0092,2024-02-24T08:29:56Z,312.34,INR,syn-merchant-0010,food,CARD_SIMULATED,COMPLETED,normal,syn-scenario-006449,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,5,13,271.06,1231,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006450,syn-user-0072,syn-account-0072,2024-02-24T08:29:57Z,284.01,INR,syn-merchant-0045,shopping,CARD_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-006450,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,8,5,12,234.11,831808,0.666667,train,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-006451,syn-user-0071,syn-account-0071,2024-02-24T08:36:57Z,1970.98,INR,syn-merchant-0001,bills,QR_SIMULATED,COMPLETED,normal,syn-scenario-006451,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,5,12,2030.15,356700,0.75,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006452,syn-user-0320,syn-account-0320,2024-02-24T08:43:26Z,252.85,INR,syn-merchant-0034,healthcare,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-006452,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,5,12,406.46,366644,0.333333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006453,syn-user-0498,syn-account-0498,2024-02-24T08:45:35Z,2500.10,INR,syn-merchant-0064,food,CARD_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-006453,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,8,5,12,822.13,294337,0.25,train,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-006454,syn-user-0286,syn-account-0286,2024-02-24T08:56:12Z,447.96,INR,syn-merchant-0034,subscriptions,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006454,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,5,12,578.26,428807,0.083333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006455,syn-user-0071,syn-account-0071,2024-02-24T09:02:02Z,2340.78,INR,syn-merchant-0077,grocery,QR_SIMULATED,COMPLETED,synthetic_behavior_deviation,syn-scenario-006455,True,generator_rule,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",synthetic_research,True,SpendShield synthetic generator,v2,9,5,13,2025.60,1505,0.153846,train,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",Select a varied subset of user-relative behavior changes without exposing the scenario label as a feature.
syn-transaction-006456,syn-user-0498,syn-account-0498,2024-02-24T09:05:35Z,492.61,INR,syn-merchant-0004,food,CARD_SIMULATED,COMPLETED,normal,syn-scenario-006456,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,5,13,951.20,1200,0.307692,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006457,syn-user-0062,syn-account-0062,2024-02-24T09:06:32Z,2128.68,INR,syn-merchant-0066,healthcare,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006457,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,5,12,1241.15,1195685,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006458,syn-user-0303,syn-account-0303,2024-02-24T09:07:57Z,350.94,INR,syn-merchant-0011,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-006458,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,5,12,395.95,430092,0.083333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006459,syn-user-0303,syn-account-0303,2024-02-24T09:11:27Z,233.65,INR,syn-merchant-0011,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-006459,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,5,13,392.48,210,0.153846,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006460,syn-user-0303,syn-account-0303,2024-02-24T09:27:33Z,244.02,INR,syn-merchant-0011,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-006460,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,5,14,381.14,966,0.214286,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006461,syn-user-0452,syn-account-0452,2024-02-24T09:27:55Z,651.27,INR,syn-merchant-0078,education,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006461,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,5,12,1024.35,350845,0.333333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006462,syn-user-0276,syn-account-0276,2024-02-24T09:43:29Z,1016.66,INR,syn-merchant-0096,home,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-006462,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,5,12,909.98,1196855,0.25,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006463,syn-user-0364,syn-account-0364,2024-02-24T09:44:19Z,252.40,INR,syn-merchant-0004,food,CARD_SIMULATED,COMPLETED,normal,syn-scenario-006463,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,5,12,316.98,354934,0.416667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006464,syn-user-0384,syn-account-0384,2024-02-24T10:00:01Z,908.73,INR,syn-merchant-0036,travel,QR_SIMULATED,COMPLETED,normal,syn-scenario-006464,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,10,5,12,1282.42,463296,0.666667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006465,syn-user-0446,syn-account-0446,2024-02-24T10:05:36Z,688.17,INR,syn-merchant-0056,other,QR_SIMULATED,COMPLETED,normal,syn-scenario-006465,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,10,5,12,897.04,375748,0.333333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006466,syn-user-0132,syn-account-0132,2024-02-24T10:22:51Z,1543.43,INR,syn-merchant-0029,grocery,CARD_SIMULATED,COMPLETED,normal,syn-scenario-006466,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,10,5,12,1107.53,793461,0.583333,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006467,syn-user-0320,syn-account-0320,2024-02-24T10:37:36Z,343.60,INR,syn-merchant-0034,healthcare,WALLET_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-006467,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,10,5,13,394.64,6850,0.384615,train,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-006468,syn-user-0134,syn-account-0134,2024-02-24T10:39:26Z,655.60,INR,syn-merchant-0022,subscriptions,QR_SIMULATED,COMPLETED,normal,syn-scenario-006468,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,10,5,12,407.55,400196,0.416667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006469,syn-user-0134,syn-account-0134,2024-02-24T10:43:22Z,344.97,INR,syn-merchant-0046,subscriptions,QR_SIMULATED,COMPLETED,normal,syn-scenario-006469,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,10,5,13,426.63,236,0.461538,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006470,syn-user-0294,syn-account-0294,2024-02-24T10:53:37Z,800.47,INR,syn-merchant-0044,other,WALLET_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-006470,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,10,5,12,764.96,315626,0.083333,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-006471,syn-user-0294,syn-account-0294,2024-02-24T10:56:35Z,999.62,INR,syn-merchant-0014,education,WALLET_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-006471,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,10,5,13,767.69,178,0.538462,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-006472,syn-user-0213,syn-account-0213,2024-02-24T10:57:46Z,1892.87,INR,syn-merchant-0031,home,QR_SIMULATED,COMPLETED,normal,syn-scenario-006472,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,10,5,12,1554.57,789025,0.5,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006473,syn-user-0294,syn-account-0294,2024-02-24T11:00:53Z,1216.70,INR,syn-merchant-0050,education,WALLET_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-006473,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,14,784.26,258,0.571429,train,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-006474,syn-user-0463,syn-account-0463,2024-02-24T11:01:36Z,271.74,INR,syn-merchant-0019,home,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-006474,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,252.41,825854,0.666667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006475,syn-user-0062,syn-account-0062,2024-02-24T11:05:15Z,1284.17,INR,syn-merchant-0077,grocery,BANK_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-006475,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,13,1309.42,7123,0.692308,train,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-006476,syn-user-0190,syn-account-0190,2024-02-24T11:12:25Z,1206.01,INR,syn-merchant-0063,entertainment,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006476,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,1826.00,442979,0.166667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006477,syn-user-0075,syn-account-0075,2024-02-24T11:15:35Z,625.13,INR,syn-merchant-0026,education,CARD_SIMULATED,COMPLETED,normal,syn-scenario-006477,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,501.19,446243,0.416667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006478,syn-user-0415,syn-account-0415,2024-02-24T11:18:40Z,1207.06,INR,syn-merchant-0044,other,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006478,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,1633.85,768151,0.25,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006479,syn-user-0063,syn-account-0063,2024-02-24T11:18:58Z,536.92,INR,syn-merchant-0013,bills,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-006479,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,1149.66,354876,0.416667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006480,syn-user-0063,syn-account-0063,2024-02-24T11:25:32Z,1665.25,INR,syn-merchant-0045,shopping,CARD_SIMULATED,COMPLETED,synthetic_combined_pattern,syn-scenario-006480,True,generator_rule,A transaction combining two or more weak or moderate synthetic deviations with overlap across scenarios.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,13,1102.52,394,0.0,train,A transaction combining two or more weak or moderate synthetic deviations with overlap across scenarios.,"Sample a varied subset of amount, time, repeat, category, merchant, and channel deviations."
syn-transaction-006481,syn-user-0416,syn-account-0416,2024-02-24T11:26:10Z,1282.43,INR,syn-merchant-0013,bills,CARD_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-006481,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,247.99,436449,0.083333,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-006482,syn-user-0410,syn-account-0410,2024-02-24T11:36:04Z,592.92,INR,syn-merchant-0083,transport,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006482,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,843.30,410058,0.416667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006483,syn-user-0227,syn-account-0227,2024-02-24T11:36:49Z,1253.13,INR,syn-merchant-0018,healthcare,QR_SIMULATED,COMPLETED,normal,syn-scenario-006483,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,945.86,364861,0.75,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006484,syn-user-0458,syn-account-0458,2024-02-24T11:42:41Z,3384.68,INR,syn-merchant-0052,food,WALLET_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-006484,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,1335.60,407508,0.416667,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-006485,syn-user-0190,syn-account-0190,2024-02-24T11:42:43Z,935.81,INR,syn-merchant-0075,entertainment,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006485,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,13,1778.31,1818,0.230769,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006486,syn-user-0351,syn-account-0351,2024-02-24T11:45:04Z,195.91,INR,syn-merchant-0009,healthcare,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-006486,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,235.60,430606,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006487,syn-user-0085,syn-account-0085,2024-02-24T11:46:06Z,380.61,INR,syn-merchant-0042,healthcare,QR_SIMULATED,COMPLETED,synthetic_behavior_deviation,syn-scenario-006487,True,generator_rule,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",synthetic_research,True,SpendShield synthetic generator,v2,11,5,13,443.55,12691,0.538462,train,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",Select a varied subset of user-relative behavior changes without exposing the scenario label as a feature.
syn-transaction-006488,syn-user-0247,syn-account-0247,2024-02-24T11:55:33Z,776.42,INR,syn-merchant-0031,home,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006488,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,1313.61,398475,0.416667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006489,syn-user-0471,syn-account-0471,2024-02-24T11:58:05Z,413.59,INR,syn-merchant-0047,entertainment,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006489,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,5,12,310.32,886741,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006490,syn-user-0232,syn-account-0232,2024-02-24T12:05:47Z,485.33,INR,syn-merchant-0054,healthcare,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-006490,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,12,1297.48,453297,0.416667,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006491,syn-user-0074,syn-account-0074,2024-02-24T12:18:12Z,685.00,INR,syn-merchant-0014,education,CARD_SIMULATED,COMPLETED,normal,syn-scenario-006491,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,13,1424.54,33796,0.846154,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006492,syn-user-0247,syn-account-0247,2024-02-24T12:20:26Z,1091.00,INR,syn-merchant-0031,other,BANK_SIMULATED,COMPLETED,normal,syn-scenario-006492,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,5,13,1272.28,1493,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-006493,syn-user-0059,syn-account-0059,2024-02-24T12:20:50Z,912.41,INR,syn-merchant-0019,home,WALLET_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-006493,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,12,5,12,797.88,457121,0.416667,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
